id	question	question_concept	choices	answerKey
88ebd4a9324a5f682b5b5770cd65896a	Where might someone keep personal soap?	soap	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['birthday party', 'supermarket', 'own home', 'jail', 'cabinet'],
      dtype=object)}"	C
733502df9c5c114afc4f830f531f7cad	There's many places such as clerks, businesses, and more that a human can visit in a what?	human	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['surface of earth', 'office block', 'nearest house', 'theatre',
       'school'], dtype=object)}"	B
342070674554787b549b54d2384f349d	A person wanted a seafood dinner, so what did he decide to do?	person	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['fish lake', 'gain respect', 'plant flowers', 'wish really hard',
       'cross street'], dtype=object)}"	A
c0891ed8c5a43838f2f35f9b502621c6	A teenager that is playing a trumpet might be part of what group?	trumpet	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['orchestra', 'music shop', 'high school band', 'rock group',
       'music store'], dtype=object)}"	C
d3b479933e716fb388dfb297e881054c	If a lantern is not for sale, where is it likely to be?	lantern	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['antique shop', 'campsite', 'dark place', 'trash', 'house'],
      dtype=object)}"	E
03a1296eb919665feec236719c4800bc	What might cause someone to stop driving a car?	driving car	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['going someplace', 'car crash', 'boredom', 'get sleepy', 'moving'],
      dtype=object)}"	D
c02296806ab93f87424d1990013fc0cf	A skill he has was being able to string bass, what else could he likely do?	string bass	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bass guitar', 'music shop', 'marching band', 'write music',
       'orchestra'], dtype=object)}"	A
1348f5a83858726ad87c7961f55e69af	Where can a human find dive in chlorinated dihydrogen monoxide?	human	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['phone booth', 'clothing store', 'swimming pool', 'school',
       'dining hall'], dtype=object)}"	C
0b3b89f313222300e18ba2566d872f7c	You want a real estate agent that is straight forward with you, the last thing you want is for them to what a house's quality?	real estate agent	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cover up', 'offer price', 'misrepresent', 'lie', 'falsify'],
      dtype=object)}"	C
d5100a8e29cf848f10289b87d49f2af5	The vacation price included the hotel and meals, that's why he picked this particular what?	hotel	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['town', 'las vegas', 'metropolitan area', 'resort', 'city'],
      dtype=object)}"	D
38d8056ea04e529adcf83af91bd1e67a	What does giving assistance give to someone?	giving assistance	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['relief', 'helpfulness', 'good feeling', 'pleasure', 'happiness'],
      dtype=object)}"	C
02b6328e0426ef844aabbe7e5d8c42d8	The revolving door had an emergency security lock because of all the money where?	revolving door	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['jewelry store', 'mall', 'bank', 'hotel lobby', 'public place'],
      dtype=object)}"	C
d6bf50a3517b84f66b31c9b0a54cfea6	A person needing to rest often is often a sign of what?	rest	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['regenerate', 'weak', 'depression', 'feel more energetic',
       'need to'], dtype=object)}"	B
79b1293eeb56e9de029226f43cfdac0e	Where can someone find the freshest green beans?	green beans	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['fields', 'mouth', ""farmer's market"", 'container', 'plate'],
      dtype=object)}"	C
95d40995b675bf4b70bbcb8685b3da49	Which way is the pacific ocean from Nevada?	pacific ocean	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['atlas', 'san francisco bay', 'beach', 'southern hemisphere',
       'west'], dtype=object)}"	E
123c70ee12f8ca15283fb3e20d8446e6	John was very slow.  His bosses thought that he could be ore what?	slow	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['reliable', 'fast', 'hasty', 'rapid', 'prompt'], dtype=object)}	E
53f91e5d1c60d99c934f912caec72fbb	Sarah was eating a hamburger.  She seemed to be okay.  She looked like she was doing what?	eating hamburger	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['enjoy', 'choking', 'nausea', 'death', 'satisfaction'],
      dtype=object)}"	A
ee67a572a2ef14179599d3771c1664e9	John loved talking to people about their feelings. He felt that this gave him something about them. What might it give him?	talking to	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rumors spread', 'increased understanding', 'adverse reaction',
       'boredom', 'build enemy'], dtype=object)}"	B
9d3b4c32987a87f94ab1d7de8ea57bbe	The brothers were punching angrily, why would they do that?	punching	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cause pain', 'to defend themselves.', 'broken bones', 'bruise',
       'pain for'], dtype=object)}"	A
88cd91e61e4fab4071eec0942d5e8823	WHat is the size of the school cafeteria?	school cafeteria	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['high school', 'all kinds of schools', 'large room', 'polytechnic',
       'hall room'], dtype=object)}"	C
a1a9f3115c56e9b7709c901932dd0c9b	He was eating too much cabbage and broccoli, what did eh suffer from as a result?	eating too much	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['gain weight', 'feeling full', 'gas', 'empty refrigerator',
       'obesity'], dtype=object)}"	C
b41730d102c2664d01c215acba6b1cc8	Where is someone likely to watch a show from a balcony?	balcony	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['theatre', 'hotel', 'movie house', 'new orleans', 'courtyard'],
      dtype=object)}"	A
59905f24a7eefd94844c64a2b5a5a25d	The hot weather gave me a heatstroke, what did I need to do immediately to stay alive?	hot weather	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cool off', 'build a snowman', 'cut hair', 'eat ice cream', 'swim'],
      dtype=object)}"	A
fe3ffaeb353a2117fe77a1098cef2d5a	The pencil  fell to the floor.  John picked it up and put it back where it was.  Where did john put it?	pencil	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['shelf', 'classroom', 'office depot', 'road', 'cup'], dtype=object)}	A
4fdc3b5b3004658d239ace9eb1663ee7	Where can you find a few hundred or thousand apartment?	apartment	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['town', 'michigan', 'texas', 'budget', 'avoid buying'],
      dtype=object)}"	A
545edc2d8191deaa444d915096985c71	Jane was doing housework and started sneezing when she used a cleaning agent, what did the cleaner cause in her?	doing housework	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['pain and suffering', 'allergies', 'cleanliness', 'fever',
       'boredom'], dtype=object)}"	B
875b140484b885469ebed040f1149d1f	The telephone is a way to connect what people?	connect	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sever', 'pull apart', 'separate', 'strangers', 'detach'],
      dtype=object)}"	C
c4119cc7e659cfb1bf99d7c726086cd0	A weasel is cursed by a witch, where is the weasel stuck?	weasel	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['corn fields', 'great outdoors', 'fairytale', 'imagination',
       'chicken coop'], dtype=object)}"	C
94c10fbc857112d199c56a51c86bea69	What's one characteristic that separates a person from a stuffed dummy?	person	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['absorb moisture', 'cross street', 'experience pain',
       'deceive himself', 'dead'], dtype=object)}"	C
e776bd7d4388d1e0498c7180bf0703e2	What is a business leader likely to be in charge of?	leader	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['army', 'country', 'micromanagement', 'pack', 'organization'],
      dtype=object)}"	E
0a702ec18a67b60497d3b553b8ecb2ab	When someone is shopping for clothes at a store, where can they try them on and check themselves out in a mirror?	mirror	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bedroom', 'dressing room', 'at hotel', 'fun house', 'house'],
      dtype=object)}"	B
47fc2ed595f440a91cdf713a5fa0fd81	What is a leaf pulled off of?	leaf	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['forrest', 'ground', 'compost pile', 'cactus',
       'floral arrangement'], dtype=object)}"	E
3b776e4cf27e8e7fb238665e138b4515	Many prison movies take place at what famous prison?	prison	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['forest', 'city', 'countryside', 'america', 'alcatraz'],
      dtype=object)}"	E
998fbb12e51cb4af963c26d14eb5213d	where is a good place to get fresh wood?	wood	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['boat', 'tree', 'hardware store', 'own home', 'jungle'],
      dtype=object)}"	B
3c736b2d765ed841c1579adf5783fa30	He was eating a roast beef sandwich on his sofa bed and spilled what spicy spicy sauce on it?	sofa bed	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['texas', 'guest room', 'horseradish', 'living room', 'basement'],
      dtype=object)}"	C
e0e1ed6a367990001609b80b6a9770d3	Everything is bigger at a steak house where?	steak house	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['new york', 'texas', 'japan', 'town', 'montana'], dtype=object)}	B
d31892d8f0e480d67c629cc5e4a943ca	Bill would not allow Sam to built a new addition.  Sam protested that the construction was what?	allow	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['restrict', 'off-limits', 'forbid', 'permitted', 'prohibit'],
      dtype=object)}"	D
5898d8939e7423e938c83f6dddb2ae93	Some people are morning people, others don't get going until after lunch in the what?	morning	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['night time', 'dusk', 'nighttime', 'afternoon', 'morning'],
      dtype=object)}"	D
bc72fbea9ee1749f7569b683cf48b81f	What does a person typically do when he is in a relationship?	person	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bank money', 'buy clothes', 'let himself go', 'thank god',
       'do nothing'], dtype=object)}"	C
016ffd3929e330e6bfa8f94447b35075	Bobby noticed that the silverware was plastic.  This was a turn off for him because it was so cheap.  Where might he have been?	silverware	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['restaurant', 'silver', 'cupboard', 'table', 'kitchen'],
      dtype=object)}"	A
718bb7c081372ebdaae0a6f1cc27e0e9	James was a weasel.  He lived in a warm place where he was surrounded by children.  Glass separated him from the  outside world.  He rested comfortably in his what?	weasel	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['law firm', 'zoo', 'classroom', 'forrest', 'terrarium'],
      dtype=object)}"	E
daae7f00fbbfc37eec87be82a295f412	When giving assistance to family members in need you may feel what?	giving assistance	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['death', 'pleasure', 'reward', 'satisfaction', 'sadness'],
      dtype=object)}"	B
00facd1a6b5c73132cb38bd81338e677	People went out drinking and threw bottles in the grass.  For that reason, there was a lot of broken glass where?	broken glass	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['beach', 'trash', 'street', 'field', 'recycling bin'], dtype=object)}	D
fd44541091e3344893f0f6a46dde01d2	Mercury building up in the bodies of certain fish can make them what?	mercury	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['toxic', 'uninhabitable', 'barren and airless', 'poisonous',
       'obesity'], dtype=object)}"	D
f83320c069e998046952560751958701	Sam is getting something that he doesn't want.  What is he getting?	getting	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['headaches', 'satisfaction', 'then have', 'being happy', 'money'],
      dtype=object)}"	A
85cea1f59bcdac271d710ffb4b17a588	Where is cheese likely to be dangerous for some creatures?	cheese	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['refrigerator', 'mouse trap', 'fridge', 'outside', 'plate'],
      dtype=object)}"	B
65aa70f02bb0f07ceefe00163eae1734	Why would you try to stop someone from playing violin?	playing violin	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['relaxation', 'loud noises', 'compose music', 'making music',
       'sadness'], dtype=object)}"	B
fcf5ca10b941b209a6f88f2b03be1399	What group is likely to contain a human weasel?	weasel	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['farmer', 'congress', 'washington d.c', ""children's song"",
       'chicken coop'], dtype=object)}"	B
3c7cad0ea62dba0c64595a59e1773470	They were trying to explain why the defendant was guilty of obstructing justice, it was their job as the what?	obstructing justice	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['riot', 'choir', 'prosecution', 'getting hurt',
       'committing perjury'], dtype=object)}"	C
58c95270dca725ef6dc326cb0c2f176d	Where would you get a washcloth if you do not have one?	washcloth	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bathing', 'bathroom sink', 'garage', 'linen closet', 'walmart'],
      dtype=object)}"	E
9775eb48dd98112a4d9812565ecff69b	The host of the party spent most of her time at the front door so she could what?	host	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['talk on radio show', 'welcome guests', 'shut the door',
       'expect company', 'head table'], dtype=object)}"	B
399865c53cc4048e1a6ad8ca80428d29	He was on his first long haul and had gotten lost, he made sure to buy a map when he came across a what to stop at?	map	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['backpack', 'truck stop', 'taco shop', 'amusement park',
       'gas station'], dtype=object)}"	B
f39d8b2ed378c388d020ade39c4596ef	Light is what when trying to read?	light	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['heavy', 'forceful', 'unimportant', 'crucial', 'cumbersome'],
      dtype=object)}"	D
4bd87597bcf26a6383c3c219ff3fdba7	Driving drunk is very stupid, it can even end up what?	driving	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['damage', 'dangerous', 'deadly', 'stressful', 'fun'], dtype=object)}	C
2708cb5afb1f5df27e41161be204266c	He was excitedly making bread with his sourdough starter, he watched intently as it began to rise inside the where?	making bread	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bread pan', 'yeast', 'to the top', 'oven', 'flour'], dtype=object)}	D
